19123302,202,"E,C,A,A,B,B,D,E,E,D,D,B,A,D,B,C,E,A,B,D,B,C,D,C,D,E,B,B,A,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19108102,201,"B,D,A,B,B,C,A,A,A,D,B,B,A,B,B,E,E,B,C,B,B,A,A,B,C,A,D,C,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19118599,202,"C,D,A,B,E,*,C,C,*,B,D,D,C,E,D,D,B,E,D,C,B,D,B,C,C,A,E,B,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19116284,201,"C,C,B,A,C,A,B,A,A,A,A,B,A,B,B,E,A,A,B,D,C,D,B,C,B,D,A,C,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19105190,201,"C,C,A,A,D,B,D,B,A,B,B,E,A,C,D,C,E,C,D,C,B,E,C,C,C,E,A,D,E,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19108694,204,"C,D,B,E,B,B,A,A,E,B,A,B,D,A,E,D,C,E,B,B,A,E,C,B,A,D,E,B,E,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19104006,202,"C,D,A,B,D,B,D,A,D,B,C,D,A,B,D,D,A,A,B,D,B,E,C,B,C,E,B,D,B,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19118105,203,"B,C,C,C,E,B,C,C,A,D,E,D,A,B,D,E,D,E,A,D,A,D,E,C,C,D,A,D,C,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19106513,202,"B,D,A,B,C,A,B,C,A,C,D,D,A,B,D,E,B,D,D,A,A,B,A,D,C,B,B,A,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19126336,204,"C,C,B,B,E,E,B,C,D,B,E,B,B,C,C,A,D,B,A,C,C,B,B,B,A,C,B,C,D,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19118504,204,"D,C,B,A,C,B,B,D,A,B,E,D,C,B,C,D,A,C,D,D,A,D,B,E,C,B,C,D,B,D,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19126371,202,"C,B,B,A,D,B,D,A,A,A,A,B,A,C,C,E,B,A,B,D,C,D,B,B,C,E,A,B,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19108112,201,"B,B,C,B,A,B,D,A,A,D,C,B,A,E,E,E,A,C,B,C,C,C,B,C,A,E,C,D,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19106568,202,"C,D,C,B,B,A,D,A,D,A,A,B,A,D,E,D,E,E,D,D,B,E,E,B,B,C,A,B,C,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19124685,203,"E,C,B,A,C,A,E,A,E,A,B,C,E,B,E,B,D,B,A,B,E,A,A,D,D,A,B,E,D,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19133662,201,"C,*,E,A,B,B,E,A,A,D,C,B,A,D,D,B,D,C,A,B,B,D,E,D,B,D,C,B,A,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19110920,202,"C,C,A,D,E,E,D,A,E,A,D,C,A,C,A,A,B,D,C,B,A,E,C,D,A,D,E,C,D,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19116093,201,"D,C,B,D,E,E,C,E,B,C,A,C,E,B,C,A,E,D,A,B,A,E,E,E,D,E,C,E,C,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19124844,201,"D,C,A,A,E,A,D,E,E,B,D,D,A,B,D,E,D,A,C,D,B,B,B,A,C,D,A,D,B,D,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19124960,201,"B,B,E,C,D,C,E,A,B,C,B,B,A,B,C,E,D,C,A,D,A,E,A,C,E,D,B,D,B,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19104192,201,"B,C,A,A,D,E,D,A,A,C,A,B,A,A,C,E,A,A,E,B,C,D,C,D,B,E,D,E,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19113638,202,"A,D,B,C,E,B,D,B,D,E,D,A,B,A,D,B,E,C,C,B,C,B,C,C,C,C,E,A,D,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19110045,201,"B,B,A,E,D,B,C,A,A,B,D,D,A,B,D,E,E,A,A,D,D,E,B,E,D,C,A,E,E,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19119272,203,"B,C,A,E,B,E,D,A,A,D,D,E,A,A,B,D,E,B,A,D,A,B,B,A,C,D,E,B,D,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19100319,201,"C,C,A,C,E,B,A,A,E,B,D,B,A,D,E,E,A,B,B,B,B,A,D,B,C,D,E,B,C,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19104857,204,"C,A,E,C,D,B,D,A,D,C,C,D,A,B,B,D,E,C,E,D,A,A,B,D,C,A,C,D,*,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19114285,202,"B,B,A,C,D,A,B,B,D,D,A,D,A,E,A,C,C,D,C,D,B,E,C,A,C,C,E,E,D,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19100286,201,"B,C,B,A,A,A,D,B,A,D,D,B,A,C,D,E,E,D,B,C,A,E,D,C,A,B,E,C,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19144223,201,"D,C,E,E,D,E,C,D,D,D,A,D,A,A,C,A,E,D,C,A,C,E,D,D,B,A,B,E,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19135368,201,"D,C,C,C,B,E,B,A,D,C,A,C,C,A,C,E,D,C,B,D,D,C,B,D,E,C,B,B,B,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19136383,201,"C,E,B,A,D,E,D,A,E,D,D,D,A,B,C,E,D,A,C,B,E,E,A,B,C,D,E,B,D,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19110001,201,"B,C,A,B,A,B,C,A,E,B,D,B,A,D,E,E,A,C,B,B,B,E,A,B,C,A,C,B,A,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19126183,204,"C,D,E,D,C,B,D,E,A,C,D,A,A,B,D,E,B,A,C,A,A,D,D,D,B,D,E,B,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19114355,201,"C,C,B,A,C,D,E,A,D,A,A,B,A,E,B,B,D,E,A,C,A,D,B,D,E,A,D,A,E,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19116047,203,"C,A,C,E,D,B,D,E,A,D,D,D,B,A,A,D,B,E,B,C,A,D,A,E,C,B,E,E,D,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19115200,201,"C,C,A,C,D,A,C,A,E,D,C,B,A,A,A,C,B,D,B,D,A,A,D,A,C,D,E,D,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19137505,203,"B,B,A,E,D,E,A,A,E,D,C,B,A,C,E,C,D,C,B,D,B,E,D,C,B,D,D,B,D,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19137347,201,"C,D,A,E,B,B,D,A,E,D,C,B,A,D,E,E,E,A,B,B,B,D,A,D,C,E,A,B,A,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19121918,202,"D,C,A,A,D,B,C,C,A,B,D,D,A,C,D,A,E,B,B,D,A,E,A,E,D,C,C,E,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19126009,204,"B,E,A,B,B,B,E,A,A,B,D,B,B,A,B,A,C,A,E,B,A,D,C,C,E,C,E,B,D,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19128080,204,"B,B,C,D,E,B,A,B,D,C,B,C,B,D,E,B,B,D,B,C,B,D,E,D,C,C,D,D,A,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19112641,204,"C,D,A,A,B,B,B,A,E,B,A,B,A,D,E,E,A,D,B,B,B,D,E,D,C,C,D,D,A,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19124822,204,"C,A,C,E,E,E,D,A,B,A,A,B,A,A,E,D,D,D,B,A,A,D,E,E,C,A,B,B,C,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19101320,203,"C,D,A,E,B,B,C,E,E,D,A,B,A,D,E,E,E,D,B,B,A,B,C,B,C,E,E,D,E,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19110776,202,"C,C,B,C,E,B,C,B,D,A,A,B,A,B,A,B,B,E,C,B,B,D,A,A,B,C,B,B,A,D,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19136024,202,"B,C,A,C,D,C,A,A,E,D,D,D,A,D,E,B,E,D,B,B,E,E,C,D,C,A,B,D,B,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19123860,201,"A,A,C,D,D,A,D,A,D,C,B,D,E,D,_,C,E,C,C,A,A,B,D,B,B,C,E,D,D,B,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19113669,204,"C,C,B,E,D,D,B,A,B,A,D,D,B,A,A,B,C,C,B,D,A,E,D,C,B,D,C,D,A,D,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19136441,201,"B,C,A,C,B,B,C,A,E,B,A,B,A,B,D,E,E,C,E,C,D,D,C,C,C,E,B,B,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19122964,202,"C,B,C,D,E,E,B,A,A,B,D,A,A,B,C,A,D,E,D,D,C,B,B,A,A,D,E,B,A,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19109772,201,"C,D,B,B,E,A,D,A,D,B,D,D,A,A,D,A,B,E,C,D,A,A,C,C,C,B,D,E,B,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19144638,202,"*,D,A,A,A,E,B,A,A,B,A,B,A,A,E,B,E,A,E,A,A,B,B,D,C,D,B,D,A,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19115170,202,"C,D,A,C,D,B,D,E,E,B,C,B,A,C,C,D,B,B,E,*,D,D,D,C,C,E,D,D,D,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19132051,201,"D,A,B,A,D,C,A,A,E,B,A,D,A,B,C,B,E,D,B,D,A,D,B,E,B,C,A,D,B,E,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19103475,202,"E,C,B,C,D,B,B,A,B,A,A,B,A,B,C,C,D,D,C,D,A,D,E,C,C,C,E,C,E,C,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
19115659,203,"C,B,B,C,D,E,D,E,E,C,A,C,A,B,C,C,B,A,C,D,E,E,B,A,E,A,A,D,B,A,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_"
